first x,goalfunction,id,rel max,tabu tenure,int(time)
10,"23917,084651",14,1,30,0
1,"16461,235593",14,"0,6882626304",30,1
5,"19980,340376",14,"0,8354003286",30,1
10,"21737,806453",14,"0,9088819465",30,1
1,"14397,853688",14,"0,6019903303",30,2
5,"18342,642956",14,"0,7669263718",30,2
10,"20449,203868",14,"0,8550040344",30,2
10,"19750,979263",14,"0,8258104845",30,3
5,"17202,062475",14,"0,719237429",30,3
1,"13890,398011",14,"0,5807730421",30,3
5,"16665,267651",14,"0,6967934384",30,4
1,"13413,721946",14,"0,5608426839",30,4
10,"19086,958602",14,"0,7980470396",30,4
10,"18425,683795",14,"0,770398402",30,5
1,"12543,331763",14,"0,524450699",30,5
5,"16490,615173",14,"0,6894910234",30,5
5,"16205,282152",14,"0,6775609314",30,6
10,"18026,130224",14,"0,7536926213",30,6
1,"12321,527032",14,"0,5151767956",30,6
10,"17507,78391",14,"0,7320199834",30,7
5,"15645,430459",14,"0,6541529073",30,7
1,"12191,582194",14,"0,509743657",30,7
1,"11965,078142",14,"0,5002732698",30,8
10,"17077,04739",14,"0,7140104089",30,8
5,"15499,599103",14,"0,6480555356",30,8
10,"16531,149682",14,"0,6911858165",30,9
5,"15432,635623",14,"0,6452557178",30,9
1,"11825,948465",14,"0,4944561027",30,9
1,"11545,868521",14,"0,4827456477",30,10
10,"16106,06258",14,"0,6734124504",30,10
5,"14981,397742",14,"0,6263889584",30,10
1,"11318,655318",14,"0,4732456101",30,11
5,"14680,979931",14,"0,6138281545",30,11
10,"15795,43738",14,"0,6604248641",30,11
1,"11014,002003",14,"0,460507715",30,12
10,"15461,885167",14,"0,6464786738",30,12
5,"14453,100623",14,"0,6043002663",30,12
5,"14115,718637",14,"0,5901939489",30,13
1,"10923,738637",14,"0,456733703",30,13
10,"14720,862735",14,"0,615495699",30,13
5,"13821,049768",14,"0,5778735147",30,14
10,"14406,994604",14,"0,6023725222",30,14
1,"10627,802511",14,"0,4443602833",30,14
5,"13491,412154",14,"0,5640909982",30,15
10,"14186,156656",14,"0,5931390411",30,15
1,"10489,842732",14,"0,438592031",30,15
10,"13243,874586",14,"0,5537411762",30,16
1,"10221,10805",14,"0,427355934",30,16
5,"12920,966193",14,"0,5402400159",30,16
10,"12777,092178",14,"0,5342244828",30,17
1,"8993,1065008",14,"0,3760118188",30,17
5,"12674,660654",14,"0,5299417065",30,17
10,"12070,070236",14,"0,5046631064",30,18
1,"8703,3219497",14,"0,3638956034",30,18
5,"12635,935263",14,"0,5283225547",30,18
5,"12311,630158",14,"0,5147629963",30,19
10,"11632,942317",14,"0,4863863003",30,19
1,"8571,8461494",14,"0,3583984534",30,19
10,"11390,191429",14,"0,4762366148",30,20
5,"11764,366866",14,"0,4918813074",30,20
1,"8429,6344466",14,"0,3524524234",30,20
1,"8369,7231951",14,"0,3499474671",30,21
10,"11178,136424",14,"0,4673703584",30,21
5,"11690,298124",14,"0,4887844106",30,21
5,"11515,083666",14,"0,4814584986",30,22
10,"10773,881853",14,"0,4504680236",30,22
1,"8227,5114923",14,"0,3440014371",30,22
5,"11449,295873",14,"0,4787078375",30,23
1,"8090,8980274",14,"0,3382894757",30,23
10,"10452,971584",14,"0,4370504071",30,23
1,"7877,3618785",14,"0,329361291",30,24
10,"10186,862754",14,"0,4259241",30,24
5,"11038,07726",14,"0,4615143284",30,24
1,"7700,6052693",14,"0,3219709",30,25
10,"10034,729699",14,"0,4195632472",30,25
5,"10895,865557",14,"0,4555682984",30,25
5,"10772,819447",14,"0,4504236032",30,26
1,"7467,5219466",14,"0,3122254261",30,26
10,"9454,2959421",14,"0,395294664",30,26
10,"9204,613501",14,"0,3848551625",30,27
5,"10610,116964",14,"0,4436208308",30,27
1,"7186,4374615",14,"0,3004729701",30,27
10,"8752,9164462",14,"0,3659692046",30,28
5,"10496,568227",14,"0,4388732314",30,28
1,"6923,035473",14,"0,289459839",30,28
1,"6824,946416",14,"0,2853586261",30,29
5,"10292,599735",14,"0,4303450812",30,29
10,"8321,2052783",14,"0,3479188789",30,29
5,"10292,599735",14,"0,4303450812",30,30
10,"8192,1037036",14,"0,342520998",30,30
1,"6660,9352491",14,"0,2785011362",30,30
10,"8019,7515629",14,"0,3353147626",30,31
5,"9978,9530627",14,"0,4172311638",30,31
1,"6435,0875621",14,"0,2690581923",30,31
10,"7694,7728282",14,"0,3217270391",30,32
5,"9398,5193057",14,"0,3929625806",30,32
1,"6231,0569025",14,"0,2605274428",30,32
10,"7553,9208635",14,"0,3158378613",30,33
1,"6231,0569025",14,"0,2605274428",30,33
5,"9145,9653855",14,"0,3824030194",30,33
5,"9047,4525183",14,"0,3782840865",30,34
1,"6162,5165091",14,"0,2576616924",30,34
10,"7081,280115",14,"0,2960762241",30,34
5,"8957,5290558",14,"0,3745242862",30,35
1,"6059,8480386",14,"0,2533690091",30,35
10,"6969,6996368",14,"0,2914109198",30,35
10,"6951,8055643",14,"0,2906627486",30,36
5,"8737,542838",14,"0,3653264169",30,36
1,"5826,9760489",14,"0,2436323713",30,36
5,"8616,702531",14,"0,3602739488",30,37
10,"6724,3406621",14,"0,2811521872",30,37
1,"5684,9010323",14,"0,2376920563",30,37
10,"6707,3686396",14,"0,280442568",30,38
1,"5564,0607254",14,"0,2326395883",30,38
5,"8367,4448268",14,"0,349852206",30,38
5,"8207,0910841",14,"0,3431476371",30,39
10,"6379,2088345",14,"0,2667218404",30,39
1,"5405,3146882",14,"0,2260022393",30,39
1,"4232,3337088",14,"0,1769585955",30,40
10,"6275,043394",14,"0,2623665671",30,40
5,"8164,6934749",14,"0,3413749457",30,40
5,"8100,6205852",14,"0,3386959867",30,41
10,"6258,676488",14,"0,2616822485",30,41
1,"2367,9872985",14,"0,0990081916",30,41
10,"6135,1035233",14,"0,2565155249",30,42
5,"8028,9554564",14,"0,3356995877",30,42
1,"2114,031403",14,"0,0883900122",30,42
10,"5918,4531813",14,"0,2474571323",30,43
5,"7797,7917473",14,"0,3260343751",30,43
1,"1558,0840632",14,"0,0651452335",30,43
10,"5787,1817414",14,"0,2419685269",30,44
5,"7752,7410795",14,"0,3241507564",30,44
1,"1557,7641662",14,"0,0651318582",30,44
1,"1532,5652183",14,"0,0640782621",30,45
10,"5753,7039572",14,"0,2405687834",30,45
5,"7465,5371546",14,"0,3121424397",30,45
10,"5595,3916671",14,"0,2339495699",30,46
5,"7178,5059712",14,"0,3001413457",30,46
1,"1351,4631576",14,"0,0565061828",30,46
10,"5488,1034168",14,"0,2294637284",30,47
5,"6955,0923723",14,"0,2908001738",30,47
1,"1351,4631576",14,"0,0565061828",30,47
1,"1322,7902312",14,"0,0553073358",30,48
5,"6955,0923723",14,"0,2908001738",30,48
10,"5488,1034168",14,"0,2294637284",30,48
1,"1206,8700019",14,"0,0504605816",30,49
5,"6716,3429048",14,"0,2808177921",30,49
10,"5266,7337969",14,"0,2202080176",30,50
10,"5266,7337969",14,"0,2202080176",30,50
1,"1101,9002487",14,"0,0460716791",30,50
5,"6634,7452775",14,"0,2774061042",30,50
10,"5246,3994646",14,"0,2193578164",30,51
1,"1094,0325257",14,"0,0457427208",30,51
5,"6634,7452775",14,"0,2774061042",30,51
1,"960,09670024",14,"0,0401427145",30,52
10,"5177,2388191",14,"0,2164661327",30,52
5,"6313,3058866",14,"0,2639663646",30,52
1,"872,18986019",14,"0,0364672314",30,53
10,"5009,7162685",14,"0,2094618279",30,53
5,"6188,8631484",14,"0,2587632748",30,53
1,"872,18986019",14,"0,0364672314",30,54
5,"6139,006208",14,"0,2566787005",30,54
10,"5009,7162685",14,"0,2094618279",30,54
5,"5997,2134941",14,"0,2507501889",30,55
1,"846,42546899",14,"0,0353899934",30,55
10,"4790,1670421",14,"0,2002822297",30,55
5,"5997,2134941",14,"0,2507501889",30,56
1,"777,26482342",14,"0,0324983097",30,56
10,"4790,1670421",14,"0,2002822297",30,56
10,"4637,0342588",14,"0,1938795772",30,57
1,"758,70151864",14,"0,0317221572",30,57
5,"5740,305706",14,"0,2400085876",30,57
5,"5582,4670048",14,"0,2334091753",30,58
10,"4607,3231373",14,"0,192637322",30,58
1,"758,70151864",14,"0,0317221572",30,58
1,"697,47235622",14,"0,0291620976",30,59
5,"5256,6605753",14,"0,2197868449",30,59
10,"4362,944805",14,"0,1824195912",30,59
1,"697,47235622",14,"0,0291620976",30,60
10,"4362,944805",14,"0,1824195912",30,60
5,"5088,3787701",14,"0,2127507949",30,60
1,"24956,093065",15,1,30,0
5,"24956,093065",15,1,30,0
10,"24956,093065",15,1,30,0
10,"21956,158594",15,"0,8797915017",30,1
1,"19865,871638",15,"0,7960329201",30,1
5,"22886,147312",15,"0,9170564981",30,1
5,"22265,387994",15,"0,8921824396",30,2
1,"18915,469053",15,"0,7579499325",30,2
10,"20898,751733",15,"0,8374208126",30,2
1,"18290,792425",15,"0,7329189059",30,3
10,"20131,7902",15,"0,8066883766",30,3
5,"21481,739769",15,"0,8607813616",30,3
1,"17279,595623",15,"0,6923998712",30,4
5,"20789,106621",15,"0,8330272919",30,4
10,"19263,996243",15,"0,7719155475",30,4
1,"16467,508064",15,"0,6598592184",30,5
10,"18617,503035",15,"0,7460103225",30,5
5,"20747,970915",15,"0,8313789687",30,5
5,"20240,569002",15,"0,8110471839",30,6
1,"15897,772118",15,"0,6370296856",30,6
10,"17193,618758",15,"0,688954746",30,6
5,"19509,022903",15,"0,7817338576",30,7
1,"15277,689248",15,"0,6121827326",30,7
10,"16407,056315",15,"0,6574368942",30,7
5,"19185,115742",15,"0,7687547763",30,8
1,"14540,76104",15,"0,5826537432",30,8
10,"15791,759462",15,"0,6327817187",30,8
5,"18765,879893",15,"0,7519558388",30,9
1,"14165,746369",15,"0,5676267648",30,9
10,"15206,777317",15,"0,609341265",30,9
1,"13576,059999",15,"0,543997811",30,10
10,"14788,279382",15,"0,5925718959",30,10
5,"18372,315227",15,"0,7361855551",30,10
10,"14766,956306",15,"0,5917174723",30,11
5,"18123,634059",15,"0,7262208076",30,11
1,"13133,606522",15,"0,5262685344",30,11
1,"12862,736733",15,"0,5154146805",30,12
10,"14270,557334",15,"0,5718265795",30,12
5,"17791,839684",15,"0,7129256826",30,12
10,"13756,333944",15,"0,5512214555",30,13
5,"17704,156343",15,"0,7094121783",30,13
1,"11782,823226",15,"0,4721421416",30,13
10,"13621,517289",15,"0,5458193017",30,14
5,"17585,978992",15,"0,7046767676",30,14
1,"11394,701323",15,"0,4565899515",30,14
1,"11003,621059",15,"0,4409192188",30,15
5,"17430,583568",15,"0,6984500147",30,15
10,"13239,125394",15,"0,5304967152",30,15
1,"10776,215714",15,"0,4318070015",30,16
5,"15072,218204",15,"0,6039494309",30,16
10,"12990,676314",15,"0,5205412674",30,16
1,"10179,055677",15,"0,407878575",30,17
5,"14678,179029",15,"0,5881601335",30,17
10,"12797,374777",15,"0,5127956024",30,17
10,"12728,266474",15,"0,5100264068",30,18
1,"9680,0569031",15,"0,3878835072",30,18
5,"14644,952475",15,"0,586828733",30,18
5,"14517,253364",15,"0,5817117818",30,19
10,"12447,86172",15,"0,4987904833",30,19
1,"9131,661217",15,"0,3659090865",30,19
1,"8804,3834983",15,"0,3527949457",30,20
5,"14195,881363",15,"0,5688342853",30,20
10,"12116,191132",15,"0,4855003185",30,20
10,"11861,950486",15,"0,4753128006",30,21
1,"8058,1634198",15,"0,3228936276",30,21
5,"13874,4667",15,"0,5559550793",30,21
1,"7549,1619464",15,"0,3024977478",30,22
5,"13307,668959",15,"0,5332432815",30,22
10,"11603,855281",15,"0,464970829",30,22
10,"11495,798224",15,"0,4606409423",30,23
5,"12814,809277",15,"0,5134942093",30,23
1,"7011,2210872",15,"0,280942256",30,23
10,"11375,651562",15,"0,4558266205",30,24
1,"6880,8713659",15,"0,2757190939",30,24
5,"12058,496162",15,"0,4831884594",30,24
1,"6876,6239271",15,"0,2755488974",30,25
5,"11209,668939",15,"0,4491756346",30,25
10,"11231,275265",15,"0,4500414082",30,25
5,"10612,505331",15,"0,4252470651",30,26
10,"11193,260753",15,"0,4485181524",30,26
1,"6279,2333714",15,"0,251611234",30,26
10,"11043,23067",15,"0,4425063908",30,27
1,"6164,1201966",15,"0,2469986059",30,27
5,"10090,24411",15,"0,4043198622",30,27
1,"6122,2497618",15,"0,2453208419",30,28
5,"9718,0696119",15,"0,3894066906",30,28
10,"10716,527482",15,"0,4294152716",30,28
5,"9526,9853656",15,"0,3817498733",30,29
1,"5849,5764038",15,"0,2343947183",30,29
10,"10567,998355",15,"0,4234636539",30,29
1,"5629,3844679",15,"0,2255715449",30,30
5,"8970,2359689",15,"0,3594407164",30,30
10,"10443,860856",15,"0,4184894177",30,30
10,"10387,442409",15,"0,4162287094",30,31
1,"5536,7025843",15,"0,2218577471",30,31
5,"8594,9252413",15,"0,3444018749",30,31
10,"10267,295746",15,"0,4114143876",30,32
1,"5218,3857056",15,"0,2091026705",30,32
5,"7939,669657",15,"0,3181455381",30,32
1,"5107,3092682",15,"0,2046517961",30,33
5,"7430,0411915",15,"0,2977245345",30,33
10,"10002,148381",15,"0,4007898333",30,33
1,"5095,916468",15,"0,2041952823",30,34
5,"6842,4264053",15,"0,2741785899",30,34
10,"9919,3699851",15,"0,397472872",30,34
10,"9822,8917288",15,"0,3936069521",30,35
5,"6730,7354381",15,"0,269703091",30,35
1,"4883,5593277",15,"0,1956860521",30,35
1,"4640,6910574",15,"0,1859542295",30,36
10,"9512,5084152",15,"0,3811697765",30,36
5,"6527,0934982",15,"0,2615430821",30,36
1,"4557,3828598",15,"0,1826160388",30,37
10,"9483,69285",15,"0,380015126",30,37
5,"6247,5671871",15,"0,2503423581",30,37
10,"9255,774926",15,"0,3708823694",30,38
5,"6070,5860694",15,"0,2432506584",30,38
1,"4451,4518648",15,"0,1783713442",30,38
1,"4302,3920008",15,"0,1723984596",30,39
10,"9078,7938083",15,"0,3637906697",30,39
5,"5890,760713",15,"0,236044989",30,39
1,"4193,8945172",15,"0,1680509247",30,40
5,"5584,6569957",15,"0,2237792984",30,40
10,"8919,3797381",15,"0,3574028881",30,40
1,"4163,7748066",15,"0,1668440166",30,41
5,"5316,5612745",15,"0,2130366024",30,41
10,"8763,0543484",15,"0,3511388712",30,41
1,"3909,5341607",15,"0,1566564987",30,42
5,"5045,9587287",15,"0,2021934569",30,42
10,"8592,903693",15,"0,3443208707",30,42
1,"3751,7294193",15,"0,1503332036",30,43
5,"4914,2977053",15,"0,1969177504",30,43
10,"8309,47679",15,"0,3329638485",30,43
1,"3657,4771226",15,"0,1465564787",30,44
5,"4828,752355",15,"0,1934899162",30,44
10,"8090,7604744",15,"0,3241998038",30,44
1,"3612,8803529",15,"0,1447694695",30,45
5,"4828,752355",15,"0,1934899162",30,45
10,"8010,869729",15,"0,3209985517",30,45
5,"4664,5488253",15,"0,1869102192",30,46
1,"3591,3723887",15,"0,1439076373",30,46
10,"7846,6661993",15,"0,3144188547",30,46
5,"4664,5488253",15,"0,1869102192",30,47
1,"3381,8714409",15,"0,1355128558",30,47
10,"7794,9455774",15,"0,31234639",30,47
5,"4361,5133556",15,"0,1747674744",30,48
1,"3143,9642806",15,"0,1259798267",30,48
10,"7686,4335036",15,"0,3079982705",30,48
5,"4361,5133556",15,"0,1747674744",30,48
1,"2791,0175045",15,"0,1118371172",30,49
10,"7675,6747852",15,"0,3075671647",30,49
5,"4361,5133556",15,"0,1747674744",30,50
1,"2575,7217872",15,"0,1032101371",30,50
10,"7675,6747852",15,"0,3075671647",30,50
5,"4218,9702229",15,"0,1690557177",30,51
10,"7567,6177283",15,"0,3032372779",30,51
1,"2570,8810166",15,"0,1030161656",30,51
10,"7567,6177283",15,"0,3032372779",30,52
5,"4081,1981823",15,"0,1635351404",30,52
1,"2360,9303727",15,"0,0946033647",30,52
10,"7374,2765505",15,"0,2954900245",30,53
1,"2360,9303727",15,"0,0946033647",30,53
5,"4014,4716651",15,"0,1608613838",30,53
10,"7374,2765505",15,"0,2954900245",30,54
5,"4014,4716651",15,"0,1608613838",30,54
1,"2227,9874122",15,"0,0892762904",30,54
5,"4014,4716651",15,"0,1608613838",30,55
10,"7288,7312002",15,"0,2920621902",30,55
1,"2227,9874122",15,"0,0892762904",30,55
1,"1766,9632194",15,"0,0708028783",30,56
10,"7099,1900036",15,"0,2844672035",30,56
5,"3744,6119697",15,"0,1500480047",30,56
5,"3493,8095217",15,"0,1399982566",30,57
1,"1363,5085203",15,"0,0546362973",30,57
10,"7087,7972035",15,"0,2840106897",30,57
5,"3423,3503586",15,"0,1371749316",30,58
1,"1352,8891314",15,"0,0542107744",30,58
10,"6883,8096981",15,"0,2758368339",30,58
10,"6883,8096981",15,"0,2758368339",30,58
1,"748,16438017",15,"0,029979227",30,59
5,"3233,809162",15,"0,1295799448",30,59
1,"438,07575921",15,"0,0175538598",30,60
10,"6883,8096981",15,"0,2758368339",30,60
5,"3233,809162",15,"0,1295799448",30,60
1,"25163,387821",16,1,30,0
5,"25163,387821",16,1,30,0
10,"25163,387821",16,1,30,0
1,"16393,965624",16,"0,6515007335",30,1
5,"23166,653092",16,"0,9206492089",30,1
10,"23120,931278",16,"0,9188322114",30,1
1,"15996,553163",16,"0,6357074523",30,2
5,"22362,535594",16,"0,8886933569",30,2
10,"21629,947769",16,"0,8595801139",30,2
10,"20992,971179",16,"0,8342664878",30,3
1,"15625,259177",16,"0,6209521265",30,3
5,"21721,708922",16,"0,8632267275",30,3
5,"20910,154608",16,"0,8309753344",30,4
10,"20010,129818",16,"0,7952081",30,4
1,"14884,949468",16,"0,5915320137",30,4
10,"19414,12715",16,"0,7715227889",30,5
1,"14283,972866",16,"0,5676490371",30,5
5,"20469,594077",16,"0,8134673368",30,5
5,"19706,399063",16,"0,7831377557",30,6
1,"13873,157837",16,"0,5513231341",30,6
10,"18686,478133",16,"0,7426058155",30,6
5,"19371,183024",16,"0,7698161774",30,7
1,"13477,904596",16,"0,5356156608",30,7
10,"18078,643435",16,"0,7184502962",30,7
1,"13196,287941",16,"0,524424137",30,8
5,"19109,249369",16,"0,7594068615",30,8
10,"17707,58118",16,"0,7037041795",30,8
5,"18754,226724",16,"0,7452981632",30,9
1,"13090,388747",16,"0,5202156736",30,9
10,"17464,855593",16,"0,6940581974",30,9
10,"17087,139448",16,"0,6790476533",30,10
5,"18312,379119",16,"0,7277390171",30,10
1,"12714,47803",16,"0,5052768777",30,10
5,"18076,91775",16,"0,718381717",30,11
1,"12455,73106",16,"0,4949942014",30,11
10,"16778,258116",16,"0,6667726236",30,11
1,"12141,462445",16,"0,4825050797",30,12
5,"17783,083755",16,"0,7067046727",30,12
10,"16588,585116",16,"0,659234966",30,12
10,"16343,571695",16,"0,6494980648",30,13
5,"17480,67658",16,"0,6946869279",30,13
1,"11818,057603",16,"0,4696528817",30,13
10,"16017,77009",16,"0,6365506188",30,14
1,"11755,993551",16,"0,4671864391",30,14
5,"17090,007134",16,"0,6791616159",30,14
10,"15765,30581",16,"0,6265176185",30,15
1,"11594,303516",16,"0,4607608323",30,15
5,"16734,371374",16,"0,6650285523",30,15
10,"15350,83183",16,"0,6100463077",30,16
1,"11556,938602",16,"0,4592759403",30,16
5,"16458,934827",16,"0,6540826276",30,16
10,"14850,340993",16,"0,5901566633",30,17
1,"11376,562716",16,"0,4521077526",30,17
5,"16099,564935",16,"0,6398011686",30,17
10,"14449,486971",16,"0,5742266134",30,18
5,"15996,852333",16,"0,6357193414",30,18
1,"11201,966519",16,"0,4451692514",30,18
1,"11012,939991",16,"0,4376572848",30,19
10,"14201,380008",16,"0,564366774",30,19
5,"15895,698598",16,"0,631699464",30,19
1,"10961,009725",16,"0,4355935617",30,20
